ORI,year,department_name,total_pop,violent_crime,homs_sum,rape_sum,rob_sum,agg_ass_sum,months_reported,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,source,url
OHCOP00,2005,"Columbus, Ohio",730329,6203,103,557,3810,1733,12,849.3432412,14.10323293,76.26699748,521.6826937,237.2903171,NA,NA
OHCOP00,2006,"Columbus, Ohio",731547,5952,85,598,3654,1615,12,813.6182638,11.61921244,81.7445769,499.4894381,220.7650363,NA,NA
OHCOP00,2007,"Columbus, Ohio",735981,6302,79,683,3855,1685,12,856.2721049,10.73397275,92.80130873,523.7906957,228.9461277,NA,NA
OHCOP00,2008,"Columbus, Ohio",751887,5854,100,644,3601,1509,12,778.57444,13.29987086,85.65116833,478.9283496,200.6950513,NA,NA
OHCOP00,2009,"Columbus, Ohio",759391,5375,82,599,3399,1295,12,707.8040166,10.79812639,78.87899646,447.5955075,170.5313863,NA,NA
OHCOP00,2010,"Columbus, Ohio",787033,5472,95,574,3369,1434,12,695.2694487,12.07065015,72.9321388,428.0633722,182.2032875,NA,NA
OHCOP00,2011,"Columbus, Ohio",787609,5228,87,594,3251,1296,12,663.7811401,11.04609013,75.4181326,412.7682645,164.5486529,NA,NA
OHCOP00,2012,"Columbus, Ohio",797384,4808,71,590,3031,1116,12,602.9717175,8.904116461,73.99195369,380.1179858,139.9576616,NA,NA
OHCOP00,2013,"Columbus, Ohio",816364,4446,78,692,2463,1213,12,544.6100024,9.554561446,84.76610924,301.7036518,148.5856799,NA,NA
OHCOP00,2014,"Columbus, Ohio",830811,4640,85,787,2112,1656,12,558.4904389,10.23096709,94.72671883,254.2094411,199.3233118,NA,NA
OHCOP00,2015,"Columbus, Ohio",847745,4631,77,806,2240,1508,NA,546.2727589,9.082919982,95.07575981,264.2303995,177.8836796,Crime in the U.S. 2015,https://ucr.fbi.gov/crime-in-the-u.s/2015/crime-in-the-u.s.-2015/tables/table-8/table_8_offenses_known_to_law_enforcement_by_state_by_city_2015.xls
OK05506,1975,Oklahoma City,384081,2666,61,249,992,1364,12,694.1244165,15.88206654,64.83007491,258.2788526,355.1334224,NA,NA
OK05506,1976,Oklahoma City,376522,2360,36,228,770,1326,12,626.7894041,9.561194299,60.55423056,204.5033225,352.1706567,NA,NA
OK05506,1977,Oklahoma City,373570,2695,67,251,775,1602,12,721.4176727,17.93505903,67.18954948,207.4577723,428.8352919,NA,NA
OK05506,1978,Oklahoma City,381184,3607,67,314,1023,2203,12,946.2621726,17.5768133,82.37491605,268.3743284,577.9361148,NA,NA
OK05506,1979,Oklahoma City,381348,3812,83,311,1188,2230,12,999.611903,21.76489715,81.55280741,311.5264798,584.7677187,NA,NA
OK05506,1980,Oklahoma City,401577,3734,72,337,1251,2074,12,929.8341289,17.92931368,83.91914876,311.5218252,516.4638413,NA,NA
OK05506,1981,Oklahoma City,414523,4128,65,336,1491,2236,12,995.8434152,15.68067393,81.05702217,359.6905359,539.4151832,NA,NA
OK05506,1982,Oklahoma City,425093,4286,89,386,1801,2010,12,1008.249959,20.93659505,90.80365943,423.6719965,472.8377085,NA,NA
OK05506,1983,Oklahoma City,441281,4685,61,533,1917,2174,12,1061.681786,13.82339144,120.7847154,434.4170721,492.6566066,NA,NA
OK05506,1984,Oklahoma City,439249,4259,65,516,1603,2075,12,969.6094926,14.79798474,117.4732327,364.9410699,472.3972052,NA,NA
OK05506,1985,Oklahoma City,443575,4328,61,485,1585,2197,12,975.7087302,13.75190216,109.3388942,357.3240151,495.2939187,NA,NA
OK05506,1986,Oklahoma City,444119,4239,60,425,1484,2270,12,954.4739135,13.50989262,95.69507272,334.1446774,511.1242707,NA,NA
OK05506,1987,Oklahoma City,441408,3798,48,381,1322,2047,12,860.4284472,10.87429317,86.31470204,299.4961577,463.7432942,NA,NA
OK05506,1988,Oklahoma City,440136,3986,60,377,1365,2184,12,905.6291692,13.63215006,85.65534289,310.1314139,496.2102623,NA,NA
OK05506,1989,Oklahoma City,431982,4307,61,352,1617,2277,12,997.0322838,14.12095874,81.48487668,374.3211523,527.1052961,NA,NA
OK05506,1990,Oklahoma City,444719,4813,68,422,1398,2925,12,1082.256436,15.29055426,94.89138085,314.3558067,657.7186943,NA,NA
OK05506,1991,Oklahoma City,449025,5066,56,473,1499,3038,12,1128.222259,12.47146595,105.3393464,333.834419,676.577028,NA,NA
OK05506,1992,Oklahoma City,454255,6358,61,472,1836,3989,12,1399.654379,13.42858086,103.9063962,404.1782699,878.1411322,NA,NA
OK05506,1993,Oklahoma City,457448,6480,80,515,1724,4161,12,1416.55445,17.48832654,112.5811021,376.873437,909.6115843,NA,NA
OK05506,1994,Oklahoma City,461271,6471,65,546,1748,4112,12,1402.862959,14.09149936,118.3685946,378.9529366,891.4499286,NA,NA
OK05506,1995,Oklahoma City,466232,6027,227,473,1603,3724,12,1292.704061,48.68820673,101.4516378,343.820244,798.743973,NA,NA
OK05506,1996,Oklahoma City,469632,5308,67,477,1478,3286,12,1130.246661,14.26648951,101.568888,314.7144999,699.6967839,NA,NA
OK05506,1997,Oklahoma City,472046,5065,59,409,1397,3200,12,1072.988649,12.4987819,86.64409824,295.9457341,677.9000352,NA,NA
OK05506,1998,Oklahoma City,463637,4616,56,421,1272,2867,12,995.6064766,12.07841479,90.80379694,274.3525646,618.3717003,NA,NA
OK05506,1999,Oklahoma City,473772,4071,56,398,1064,2553,12,859.2740812,11.82003158,84.00665299,224.5806,538.8667967,NA,NA
OK05506,2000,Oklahoma City,506132,3951,38,388,990,2535,12,780.6263979,7.507922834,76.65984368,195.6011475,500.8574838,NA,NA
OK05506,2001,Oklahoma City,507517,4183,45,405,1090,2643,12,824.2088442,8.866698061,79.80028255,214.7711308,520.7707328,NA,NA
OK05506,2002,Oklahoma City,512448,4214,38,445,1169,2562,12,822.3273386,7.415386537,86.83807918,228.1207069,499.953166,NA,NA
OK05506,2003,Oklahoma City,521681,4642,49,365,1381,2847,12,889.815807,9.392713171,69.96612873,264.721161,545.7358041,NA,NA
OK05506,2004,Oklahoma City,525094,4321,39,374,1173,2735,12,822.9002807,7.427241599,71.22534251,223.3885742,520.8591224,NA,NA
OK05506,2005,Oklahoma City,531688,4538,54,358,1193,2933,12,853.5080724,10.15633229,67.33272145,224.3797114,551.6393073,NA,NA
OK05506,2006,Oklahoma City,536016,4301,55,327,1179,2740,12,802.4014209,10.26088773,61.00564162,219.9561207,511.1787708,NA,NA
OK05506,2007,Oklahoma City,542199,4612,58,326,1397,2831,12,850.6102003,10.69717945,60.12552587,257.6544774,522.1330176,NA,NA
OK05506,2008,Oklahoma City,552452,5400,57,318,1524,3501,12,977.4604853,10.31763846,57.56156191,275.8610703,633.7202146,NA,NA
